generation,row_num,col_num,state,topology
54,6,5,0,mobius
54,6,6,0,mobius
54,6,7,0,mobius
54,6,8,0,mobius
54,6,9,0,mobius
54,7,0,0,mobius
54,7,1,0,mobius
54,7,2,0,mobius
54,7,3,0,mobius
54,7,4,0,mobius
54,7,5,0,mobius
54,7,6,0,mobius
54,7,7,0,mobius
54,7,8,0,mobius
54,7,9,0,mobius
54,8,0,0,mobius
54,8,1,0,mobius
54,8,2,0,mobius
54,8,3,0,mobius
54,8,4,0,mobius
54,8,5,0,mobius
54,8,6,0,mobius
54,8,7,0,mobius
54,8,8,0,mobius
54,8,9,0,mobius
54,9,0,0,mobius
54,9,1,0,mobius
54,9,2,0,mobius
54,9,3,0,mobius
54,9,4,0,mobius
54,9,5,0,mobius
54,9,6,0,mobius
54,9,7,0,mobius
54,9,8,0,mobius
54,9,9,0,mobius
55,0,0,0,closed
55,0,1,0,closed
55,0,2,0,closed
55,0,3,0,closed
55,0,4,0,closed
55,0,5,0,closed
55,0,6,0,closed
55,0,7,0,closed
55,0,8,0,closed
55,0,9,0,closed
55,1,0,0,closed
55,1,1,0,closed
55,1,2,0,closed
55,1,3,0,closed
55,1,4,1,closed
55,1,5,0,closed
55,1,6,0,closed
55,1,7,0,closed
55,1,8,0,closed
55,1,9,0,closed
55,2,0,0,closed
55,2,1,0,closed
55,2,2,0,closed
55,2,3,0,closed
55,2,4,1,closed
55,2,5,0,closed
55,2,6,0,closed
55,2,7,0,closed
55,2,8,0,closed
55,2,9,0,closed
55,3,0,0,closed
55,3,1,0,closed
55,3,2,0,closed
55,3,3,0,closed
55,3,4,1,closed
55,3,5,0,closed
55,3,6,0,closed
55,3,7,0,closed
55,3,8,0,closed
55,3,9,0,closed
55,4,0,0,closed
55,4,1,0,closed
55,4,2,0,closed
55,4,3,0,closed
55,4,4,0,closed
55,4,5,0,closed
55,4,6,0,closed
55,4,7,0,closed
55,4,8,0,closed
55,4,9,0,closed
55,5,0,0,closed
55,5,1,0,closed
55,5,2,0,closed
55,5,3,0,closed
55,5,4,0,closed
55,5,5,0,closed
55,5,6,0,closed
55,5,7,0,closed
55,5,8,0,closed
55,5,9,0,closed
55,6,0,0,closed
55,6,1,0,closed
55,6,2,0,closed
55,6,3,0,closed
55,6,4,0,closed
55,6,5,0,closed
55,6,6,0,closed
55,6,7,0,closed
55,6,8,0,closed
55,6,9,0,closed
55,7,0,0,closed
55,7,1,0,closed
55,7,2,0,closed
55,7,3,0,closed
55,7,4,0,closed
55,7,5,0,closed
55,7,6,0,closed
55,7,7,0,closed
55,7,8,0,closed
55,7,9,0,closed
55,8,0,0,closed
55,8,1,0,closed
55,8,2,0,closed
55,8,3,0,closed
55,8,4,0,closed
55,8,5,0,closed
55,8,6,0,closed
55,8,7,0,closed
55,8,8,1,closed
55,8,9,1,closed
55,9,0,0,closed
55,9,1,0,closed
55,9,2,0,closed
55,9,3,0,closed
55,9,4,0,closed
55,9,5,0,closed
55,9,6,0,closed
55,9,7,0,closed
55,9,8,1,closed
55,9,9,1,closed
55,0,0,0,periodic
55,0,1,0,periodic
55,0,2,0,periodic
55,0,3,0,periodic
55,0,4,0,periodic
55,0,5,0,periodic
55,0,6,0,periodic
55,0,7,0,periodic
55,0,8,0,periodic
55,0,9,0,periodic
55,1,0,0,periodic
55,1,1,0,periodic
55,1,2,0,periodic
55,1,3,0,periodic
55,1,4,0,periodic
55,1,5,0,periodic
55,1,6,0,periodic
55,1,7,0,periodic
55,1,8,0,periodic
55,1,9,0,periodic
55,2,0,0,periodic
55,2,1,0,periodic
55,2,2,0,periodic
55,2,3,0,periodic
55,2,4,0,periodic
55,2,5,0,periodic
55,2,6,0,periodic
55,2,7,0,periodic
55,2,8,0,periodic
55,2,9,0,periodic
55,3,0,0,periodic
55,3,1,0,periodic
55,3,2,0,periodic
55,3,3,0,periodic
55,3,4,0,periodic
55,3,5,0,periodic
55,3,6,0,periodic
55,3,7,0,periodic
55,3,8,0,periodic
55,3,9,0,periodic
55,4,0,0,periodic
55,4,1,0,periodic
55,4,2,0,periodic
55,4,3,0,periodic
55,4,4,0,periodic
55,4,5,0,periodic
55,4,6,0,periodic
55,4,7,0,periodic
55,4,8,0,periodic
55,4,9,0,periodic
55,5,0,0,periodic
55,5,1,0,periodic
55,5,2,0,periodic
55,5,3,0,periodic
55,5,4,0,periodic
55,5,5,0,periodic
55,5,6,0,periodic
55,5,7,0,periodic
55,5,8,0,periodic
55,5,9,0,periodic
55,6,0,0,periodic
55,6,1,0,periodic
55,6,2,0,periodic
55,6,3,0,periodic
55,6,4,0,periodic
55,6,5,0,periodic
55,6,6,0,periodic
55,6,7,0,periodic
55,6,8,0,periodic
55,6,9,0,periodic
55,7,0,0,periodic
55,7,1,0,periodic
55,7,2,0,periodic
55,7,3,0,periodic
55,7,4,0,periodic
55,7,5,0,periodic
55,7,6,0,periodic
55,7,7,0,periodic
55,7,8,0,periodic
55,7,9,0,periodic
55,8,0,0,periodic
55,8,1,0,periodic
55,8,2,0,periodic
55,8,3,0,periodic
55,8,4,0,periodic
55,8,5,0,periodic
55,8,6,0,periodic
55,8,7,0,periodic
55,8,8,0,periodic
55,8,9,0,periodic
55,9,0,0,periodic
55,9,1,0,periodic
55,9,2,0,periodic
55,9,3,0,periodic
55,9,4,0,periodic
55,9,5,0,periodic
55,9,6,0,periodic
55,9,7,0,periodic
55,9,8,0,periodic
55,9,9,0,periodic
55,0,0,0,mobius
55,0,1,0,mobius
55,0,2,0,mobius
55,0,3,0,mobius
55,0,4,0,mobius
55,0,5,0,mobius
55,0,6,0,mobius
55,0,7,0,mobius
55,0,8,0,mobius
55,0,9,0,mobius
55,1,0,0,mobius
55,1,1,0,mobius
55,1,2,0,mobius
55,1,3,0,mobius
55,1,4,1,mobius
55,1,5,0,mobius
55,1,6,0,mobius
55,1,7,0,mobius
55,1,8,0,mobius
55,1,9,0,mobius
55,2,0,0,mobius
55,2,1,0,mobius
55,2,2,0,mobius
55,2,3,0,mobius
55,2,4,1,mobius
55,2,5,0,mobius
55,2,6,0,mobius
55,2,7,0,mobius
55,2,8,0,mobius
55,2,9,0,mobius
55,3,0,0,mobius
55,3,1,0,mobius
55,3,2,0,mobius
55,3,3,0,mobius
55,3,4,1,mobius
55,3,5,0,mobius
55,3,6,0,mobius
55,3,7,0,mobius
55,3,8,0,mobius
55,3,9,0,mobius
55,4,0,0,mobius
55,4,1,0,mobius
55,4,2,0,mobius
55,4,3,0,mobius
55,4,4,0,mobius
55,4,5,0,mobius
55,4,6,0,mobius
55,4,7,0,mobius
55,4,8,0,mobius
55,4,9,0,mobius
55,5,0,0,mobius
55,5,1,0,mobius
55,5,2,0,mobius
55,5,3,0,mobius
55,5,4,0,mobius
55,5,5,0,mobius
55,5,6,0,mobius
55,5,7,0,mobius
55,5,8,0,mobius
55,5,9,0,mobius
55,6,0,0,mobius
55,6,1,0,mobius
55,6,2,0,mobius
55,6,3,0,mobius
55,6,4,0,mobius
55,6,5,0,mobius
55,6,6,0,mobius
55,6,7,0,mobius
55,6,8,0,mobius
55,6,9,0,mobius
55,7,0,0,mobius
55,7,1,0,mobius
55,7,2,0,mobius
55,7,3,0,mobius
55,7,4,0,mobius
55,7,5,0,mobius
55,7,6,0,mobius
55,7,7,0,mobius
55,7,8,0,mobius
55,7,9,0,mobius
55,8,0,0,mobius
55,8,1,0,mobius
55,8,2,0,mobius
55,8,3,0,mobius
55,8,4,0,mobius
55,8,5,0,mobius
55,8,6,0,mobius
55,8,7,0,mobius
55,8,8,0,mobius
55,8,9,0,mobius
55,9,0,0,mobius
55,9,1,0,mobius
55,9,2,0,mobius
55,9,3,0,mobius
55,9,4,0,mobius
55,9,5,0,mobius
55,9,6,0,mobius
55,9,7,0,mobius
55,9,8,0,mobius
55,9,9,0,mobius
56,0,0,0,closed
56,0,1,0,closed
56,0,2,0,closed
56,0,3,0,closed
56,0,4,0,closed
56,0,5,0,closed
56,0,6,0,closed
56,0,7,0,closed
56,0,8,0,closed
56,0,9,0,closed
56,1,0,0,closed
56,1,1,0,closed
56,1,2,0,closed
56,1,3,0,closed
56,1,4,0,closed
56,1,5,0,closed
56,1,6,0,closed
56,1,7,0,closed
56,1,8,0,closed
56,1,9,0,closed
56,2,0,0,closed
56,2,1,0,closed
56,2,2,0,closed
56,2,3,1,closed
56,2,4,1,closed
56,2,5,1,closed
56,2,6,0,closed
56,2,7,0,closed
56,2,8,0,closed
56,2,9,0,closed
56,3,0,0,closed
56,3,1,0,closed
56,3,2,0,closed
56,3,3,0,closed
56,3,4,0,closed
56,3,5,0,closed
56,3,6,0,closed
56,3,7,0,closed
56,3,8,0,closed
56,3,9,0,closed
56,4,0,0,closed
56,4,1,0,closed
56,4,2,0,closed
56,4,3,0,closed
56,4,4,0,closed
56,4,5,0,closed
56,4,6,0,closed
56,4,7,0,closed
56,4,8,0,closed
56,4,9,0,closed
56,5,0,0,closed
56,5,1,0,closed
56,5,2,0,closed
56,5,3,0,closed
56,5,4,0,closed
56,5,5,0,closed
56,5,6,0,closed
56,5,7,0,closed
56,5,8,0,closed
56,5,9,0,closed
56,6,0,0,closed
56,6,1,0,closed
56,6,2,0,closed
56,6,3,0,closed
56,6,4,0,closed
56,6,5,0,closed
56,6,6,0,closed
56,6,7,0,closed
56,6,8,0,closed
56,6,9,0,closed
56,7,0,0,closed
56,7,1,0,closed
56,7,2,0,closed
56,7,3,0,closed
56,7,4,0,closed
56,7,5,0,closed
56,7,6,0,closed
56,7,7,0,closed
56,7,8,0,closed
56,7,9,0,closed
56,8,0,0,closed
56,8,1,0,closed
56,8,2,0,closed
56,8,3,0,closed
56,8,4,0,closed
56,8,5,0,closed
56,8,6,0,closed
56,8,7,0,closed
56,8,8,1,closed
56,8,9,1,closed
56,9,0,0,closed
56,9,1,0,closed
56,9,2,0,closed
56,9,3,0,closed
56,9,4,0,closed
56,9,5,0,closed
56,9,6,0,closed
56,9,7,0,closed
56,9,8,1,closed
56,9,9,1,closed
56,0,0,0,periodic
56,0,1,0,periodic
56,0,2,0,periodic
56,0,3,0,periodic
56,0,4,0,periodic
56,0,5,0,periodic
56,0,6,0,periodic
56,0,7,0,periodic
56,0,8,0,periodic
56,0,9,0,periodic
56,1,0,0,periodic
56,1,1,0,periodic
56,1,2,0,periodic
56,1,3,0,periodic
56,1,4,0,periodic
56,1,5,0,periodic
56,1,6,0,periodic
56,1,7,0,periodic
56,1,8,0,periodic
56,1,9,0,periodic
56,2,0,0,periodic
56,2,1,0,periodic
56,2,2,0,periodic
56,2,3,0,periodic
56,2,4,0,periodic
56,2,5,0,periodic
56,2,6,0,periodic
56,2,7,0,periodic
56,2,8,0,periodic
56,2,9,0,periodic
56,3,0,0,periodic
56,3,1,0,periodic
56,3,2,0,periodic
56,3,3,0,periodic
56,3,4,0,periodic
56,3,5,0,periodic
56,3,6,0,periodic
56,3,7,0,periodic
56,3,8,0,periodic
56,3,9,0,periodic
56,4,0,0,periodic
56,4,1,0,periodic
56,4,2,0,periodic
56,4,3,0,periodic
56,4,4,0,periodic
56,4,5,0,periodic
56,4,6,0,periodic
56,4,7,0,periodic
56,4,8,0,periodic
56,4,9,0,periodic
56,5,0,0,periodic
56,5,1,0,periodic
56,5,2,0,periodic
56,5,3,0,periodic
56,5,4,0,periodic
56,5,5,0,periodic
56,5,6,0,periodic
56,5,7,0,periodic
56,5,8,0,periodic
56,5,9,0,periodic
56,6,0,0,periodic
56,6,1,0,periodic
56,6,2,0,periodic
56,6,3,0,periodic
56,6,4,0,periodic
56,6,5,0,periodic
56,6,6,0,periodic
56,6,7,0,periodic
56,6,8,0,periodic
56,6,9,0,periodic
56,7,0,0,periodic
56,7,1,0,periodic
56,7,2,0,periodic
56,7,3,0,periodic
56,7,4,0,periodic
56,7,5,0,periodic
56,7,6,0,periodic
56,7,7,0,periodic
56,7,8,0,periodic
56,7,9,0,periodic
56,8,0,0,periodic
56,8,1,0,periodic
56,8,2,0,periodic
56,8,3,0,periodic
56,8,4,0,periodic
56,8,5,0,periodic
56,8,6,0,periodic
56,8,7,0,periodic
56,8,8,0,periodic
56,8,9,0,periodic
56,9,0,0,periodic
56,9,1,0,periodic
56,9,2,0,periodic
56,9,3,0,periodic
56,9,4,0,periodic
56,9,5,0,periodic
56,9,6,0,periodic
56,9,7,0,periodic
56,9,8,0,periodic
56,9,9,0,periodic
56,0,0,0,mobius
56,0,1,0,mobius
56,0,2,0,mobius
56,0,3,0,mobius
56,0,4,0,mobius
56,0,5,0,mobius
56,0,6,0,mobius
56,0,7,0,mobius
56,0,8,0,mobius
56,0,9,0,mobius
56,1,0,0,mobius
56,1,1,0,mobius
56,1,2,0,mobius
56,1,3,0,mobius
56,1,4,0,mobius
56,1,5,0,mobius
56,1,6,0,mobius
56,1,7,0,mobius
56,1,8,0,mobius
56,1,9,0,mobius
56,2,0,0,mobius
56,2,1,0,mobius
56,2,2,0,mobius
56,2,3,1,mobius
56,2,4,1,mobius
56,2,5,1,mobius
56,2,6,0,mobius
56,2,7,0,mobius
56,2,8,0,mobius
56,2,9,0,mobius
56,3,0,0,mobius
56,3,1,0,mobius
56,3,2,0,mobius
56,3,3,0,mobius
56,3,4,0,mobius
56,3,5,0,mobius
56,3,6,0,mobius
56,3,7,0,mobius
56,3,8,0,mobius
56,3,9,0,mobius
56,4,0,0,mobius
56,4,1,0,mobius
56,4,2,0,mobius
56,4,3,0,mobius
56,4,4,0,mobius
56,4,5,0,mobius
56,4,6,0,mobius
56,4,7,0,mobius
56,4,8,0,mobius
56,4,9,0,mobius
56,5,0,0,mobius
56,5,1,0,mobius
56,5,2,0,mobius
56,5,3,0,mobius
56,5,4,0,mobius
56,5,5,0,mobius
56,5,6,0,mobius
56,5,7,0,mobius
56,5,8,0,mobius
56,5,9,0,mobius
56,6,0,0,mobius
56,6,1,0,mobius
56,6,2,0,mobius
56,6,3,0,mobius
56,6,4,0,mobius
56,6,5,0,mobius
56,6,6,0,mobius
56,6,7,0,mobius
56,6,8,0,mobius
56,6,9,0,mobius
56,7,0,0,mobius
56,7,1,0,mobius
56,7,2,0,mobius
56,7,3,0,mobius
56,7,4,0,mobius
56,7,5,0,mobius
56,7,6,0,mobius
56,7,7,0,mobius
56,7,8,0,mobius
56,7,9,0,mobius
56,8,0,0,mobius
56,8,1,0,mobius
56,8,2,0,mobius
56,8,3,0,mobius
56,8,4,0,mobius
56,8,5,0,mobius
56,8,6,0,mobius
56,8,7,0,mobius
56,8,8,0,mobius
56,8,9,0,mobius
56,9,0,0,mobius
56,9,1,0,mobius
56,9,2,0,mobius
56,9,3,0,mobius
56,9,4,0,mobius
56,9,5,0,mobius
56,9,6,0,mobius
56,9,7,0,mobius
56,9,8,0,mobius
56,9,9,0,mobius
57,0,0,0,closed
57,0,1,0,closed
57,0,2,0,closed
57,0,3,0,closed
57,0,4,0,closed
57,0,5,0,closed
57,0,6,0,closed
57,0,7,0,closed
57,0,8,0,closed
57,0,9,0,closed
57,1,0,0,closed
57,1,1,0,closed
57,1,2,0,closed
57,1,3,0,closed
57,1,4,1,closed
57,1,5,0,closed
57,1,6,0,closed
57,1,7,0,closed
57,1,8,0,closed
57,1,9,0,closed
57,2,0,0,closed
57,2,1,0,closed
57,2,2,0,closed
57,2,3,0,closed
57,2,4,1,closed
57,2,5,0,closed
57,2,6,0,closed
57,2,7,0,closed
57,2,8,0,closed
57,2,9,0,closed
57,3,0,0,closed
57,3,1,0,closed
57,3,2,0,closed
57,3,3,0,closed
57,3,4,1,closed
57,3,5,0,closed
57,3,6,0,closed
57,3,7,0,closed
57,3,8,0,closed
57,3,9,0,closed
57,4,0,0,closed
57,4,1,0,closed
57,4,2,0,closed
57,4,3,0,closed
57,4,4,0,closed
57,4,5,0,closed
57,4,6,0,closed
57,4,7,0,closed
57,4,8,0,closed
57,4,9,0,closed
57,5,0,0,closed
57,5,1,0,closed
57,5,2,0,closed
57,5,3,0,closed
57,5,4,0,closed
57,5,5,0,closed
57,5,6,0,closed
57,5,7,0,closed
57,5,8,0,closed
57,5,9,0,closed
57,6,0,0,closed
57,6,1,0,closed
57,6,2,0,closed
57,6,3,0,closed
57,6,4,0,closed
57,6,5,0,closed
57,6,6,0,closed
57,6,7,0,closed
57,6,8,0,closed
57,6,9,0,closed
57,7,0,0,closed
57,7,1,0,closed
57,7,2,0,closed
57,7,3,0,closed
57,7,4,0,closed
57,7,5,0,closed
57,7,6,0,closed
57,7,7,0,closed
57,7,8,0,closed
57,7,9,0,closed
57,8,0,0,closed
57,8,1,0,closed
57,8,2,0,closed
57,8,3,0,closed
57,8,4,0,closed
57,8,5,0,closed
57,8,6,0,closed
57,8,7,0,closed
57,8,8,1,closed
57,8,9,1,closed
57,9,0,0,closed
57,9,1,0,closed
57,9,2,0,closed
57,9,3,0,closed
57,9,4,0,closed
57,9,5,0,closed
57,9,6,0,closed
57,9,7,0,closed
57,9,8,1,closed
57,9,9,1,closed
57,0,0,0,periodic
57,0,1,0,periodic
57,0,2,0,periodic
57,0,3,0,periodic
57,0,4,0,periodic
57,0,5,0,periodic
57,0,6,0,periodic
57,0,7,0,periodic
57,0,8,0,periodic
57,0,9,0,periodic
57,1,0,0,periodic
57,1,1,0,periodic
57,1,2,0,periodic
57,1,3,0,periodic
57,1,4,0,periodic
57,1,5,0,periodic
57,1,6,0,periodic
57,1,7,0,periodic
57,1,8,0,periodic
57,1,9,0,periodic
57,2,0,0,periodic
57,2,1,0,periodic
57,2,2,0,periodic
57,2,3,0,periodic
57,2,4,0,periodic
57,2,5,0,periodic
57,2,6,0,periodic
57,2,7,0,periodic
57,2,8,0,periodic
57,2,9,0,periodic
57,3,0,0,periodic
57,3,1,0,periodic
57,3,2,0,periodic
57,3,3,0,periodic
57,3,4,0,periodic
57,3,5,0,periodic
57,3,6,0,periodic
57,3,7,0,periodic
57,3,8,0,periodic
57,3,9,0,periodic
57,4,0,0,periodic
57,4,1,0,periodic
57,4,2,0,periodic
57,4,3,0,periodic
57,4,4,0,periodic
57,4,5,0,periodic
57,4,6,0,periodic
57,4,7,0,periodic
57,4,8,0,periodic
57,4,9,0,periodic
57,5,0,0,periodic
57,5,1,0,periodic
57,5,2,0,periodic
57,5,3,0,periodic
57,5,4,0,periodic
57,5,5,0,periodic
57,5,6,0,periodic
57,5,7,0,periodic
57,5,8,0,periodic
57,5,9,0,periodic
57,6,0,0,periodic
57,6,1,0,periodic
57,6,2,0,periodic
57,6,3,0,periodic
57,6,4,0,periodic
57,6,5,0,periodic
57,6,6,0,periodic
57,6,7,0,periodic
57,6,8,0,periodic
57,6,9,0,periodic
57,7,0,0,periodic
57,7,1,0,periodic
57,7,2,0,periodic
57,7,3,0,periodic
57,7,4,0,periodic
57,7,5,0,periodic
57,7,6,0,periodic
57,7,7,0,periodic
57,7,8,0,periodic
57,7,9,0,periodic
57,8,0,0,periodic
57,8,1,0,periodic
57,8,2,0,periodic
57,8,3,0,periodic
57,8,4,0,periodic
57,8,5,0,periodic
57,8,6,0,periodic
57,8,7,0,periodic
57,8,8,0,periodic
57,8,9,0,periodic
57,9,0,0,periodic
57,9,1,0,periodic
57,9,2,0,periodic
57,9,3,0,periodic
57,9,4,0,periodic
57,9,5,0,periodic
57,9,6,0,periodic
57,9,7,0,periodic
57,9,8,0,periodic
57,9,9,0,periodic
57,0,0,0,mobius
57,0,1,0,mobius
57,0,2,0,mobius
57,0,3,0,mobius
57,0,4,0,mobius
57,0,5,0,mobius
57,0,6,0,mobius
57,0,7,0,mobius
57,0,8,0,mobius
57,0,9,0,mobius
57,1,0,0,mobius
57,1,1,0,mobius
57,1,2,0,mobius
57,1,3,0,mobius
57,1,4,1,mobius
57,1,5,0,mobius
57,1,6,0,mobius
57,1,7,0,mobius
57,1,8,0,mobius
57,1,9,0,mobius
57,2,0,0,mobius
57,2,1,0,mobius
57,2,2,0,mobius
57,2,3,0,mobius
57,2,4,1,mobius
57,2,5,0,mobius
57,2,6,0,mobius
57,2,7,0,mobius
57,2,8,0,mobius
57,2,9,0,mobius
57,3,0,0,mobius
57,3,1,0,mobius
57,3,2,0,mobius
57,3,3,0,mobius
57,3,4,1,mobius
57,3,5,0,mobius
57,3,6,0,mobius
57,3,7,0,mobius
57,3,8,0,mobius
57,3,9,0,mobius
57,4,0,0,mobius
57,4,1,0,mobius
57,4,2,0,mobius
57,4,3,0,mobius
57,4,4,0,mobius
57,4,5,0,mobius
57,4,6,0,mobius
57,4,7,0,mobius
57,4,8,0,mobius
57,4,9,0,mobius
57,5,0,0,mobius
57,5,1,0,mobius
57,5,2,0,mobius
57,5,3,0,mobius
57,5,4,0,mobius
57,5,5,0,mobius
57,5,6,0,mobius
57,5,7,0,mobius
57,5,8,0,mobius
57,5,9,0,mobius
57,6,0,0,mobius
57,6,1,0,mobius
57,6,2,0,mobius
57,6,3,0,mobius
57,6,4,0,mobius
57,6,5,0,mobius
57,6,6,0,mobius
57,6,7,0,mobius
57,6,8,0,mobius
57,6,9,0,mobius
57,7,0,0,mobius
57,7,1,0,mobius
57,7,2,0,mobius
57,7,3,0,mobius
57,7,4,0,mobius
57,7,5,0,mobius
57,7,6,0,mobius
57,7,7,0,mobius
57,7,8,0,mobius
57,7,9,0,mobius
57,8,0,0,mobius
57,8,1,0,mobius
57,8,2,0,mobius
57,8,3,0,mobius
57,8,4,0,mobius
57,8,5,0,mobius
57,8,6,0,mobius
57,8,7,0,mobius
57,8,8,0,mobius
57,8,9,0,mobius
57,9,0,0,mobius
57,9,1,0,mobius
57,9,2,0,mobius
57,9,3,0,mobius
57,9,4,0,mobius
57,9,5,0,mobius
57,9,6,0,mobius
57,9,7,0,mobius
57,9,8,0,mobius
57,9,9,0,mobius
58,0,0,0,closed
58,0,1,0,closed
58,0,2,0,closed
58,0,3,0,closed
58,0,4,0,closed
58,0,5,0,closed
58,0,6,0,closed
58,0,7,0,closed
58,0,8,0,closed
58,0,9,0,closed
58,1,0,0,closed
58,1,1,0,closed
58,1,2,0,closed
58,1,3,0,closed
58,1,4,0,closed
58,1,5,0,closed
58,1,6,0,closed
58,1,7,0,closed
58,1,8,0,closed
58,1,9,0,closed
58,2,0,0,closed
58,2,1,0,closed
58,2,2,0,closed
58,2,3,1,closed
58,2,4,1,closed
58,2,5,1,closed
58,2,6,0,closed
58,2,7,0,closed
58,2,8,0,closed
58,2,9,0,closed
58,3,0,0,closed
58,3,1,0,closed
58,3,2,0,closed
58,3,3,0,closed
58,3,4,0,closed
58,3,5,0,closed
58,3,6,0,closed
58,3,7,0,closed
58,3,8,0,closed
58,3,9,0,closed
58,4,0,0,closed
58,4,1,0,closed
58,4,2,0,closed
58,4,3,0,closed
58,4,4,0,closed
58,4,5,0,closed
58,4,6,0,closed
58,4,7,0,closed
58,4,8,0,closed
58,4,9,0,closed
58,5,0,0,closed
58,5,1,0,closed
58,5,2,0,closed
58,5,3,0,closed
58,5,4,0,closed
58,5,5,0,closed
58,5,6,0,closed
58,5,7,0,closed
58,5,8,0,closed
58,5,9,0,closed
58,6,0,0,closed
58,6,1,0,closed
58,6,2,0,closed
58,6,3,0,closed
58,6,4,0,closed
58,6,5,0,closed
58,6,6,0,closed
58,6,7,0,closed
58,6,8,0,closed
58,6,9,0,closed
58,7,0,0,closed
58,7,1,0,closed
58,7,2,0,closed
58,7,3,0,closed
58,7,4,0,closed
58,7,5,0,closed
58,7,6,0,closed
58,7,7,0,closed
58,7,8,0,closed
58,7,9,0,closed
58,8,0,0,closed
58,8,1,0,closed
58,8,2,0,closed
58,8,3,0,closed
58,8,4,0,closed
58,8,5,0,closed
58,8,6,0,closed
58,8,7,0,closed
58,8,8,1,closed
58,8,9,1,closed
58,9,0,0,closed
58,9,1,0,closed
58,9,2,0,closed
58,9,3,0,closed
58,9,4,0,closed
58,9,5,0,closed
58,9,6,0,closed
58,9,7,0,closed
58,9,8,1,closed
58,9,9,1,closed
58,0,0,0,periodic
58,0,1,0,periodic
58,0,2,0,periodic
58,0,3,0,periodic
58,0,4,0,periodic
58,0,5,0,periodic
58,0,6,0,periodic
58,0,7,0,periodic
58,0,8,0,periodic
58,0,9,0,periodic
58,1,0,0,periodic
58,1,1,0,periodic
58,1,2,0,periodic
58,1,3,0,periodic
58,1,4,0,periodic
58,1,5,0,periodic
58,1,6,0,periodic
58,1,7,0,periodic
58,1,8,0,periodic
58,1,9,0,periodic
58,2,0,0,periodic
58,2,1,0,periodic
58,2,2,0,periodic
58,2,3,0,periodic
58,2,4,0,periodic
58,2,5,0,periodic
58,2,6,0,periodic
58,2,7,0,periodic
58,2,8,0,periodic
58,2,9,0,periodic
58,3,0,0,periodic
58,3,1,0,periodic
58,3,2,0,periodic
58,3,3,0,periodic
58,3,4,0,periodic
58,3,5,0,periodic
58,3,6,0,periodic
58,3,7,0,periodic
58,3,8,0,periodic
58,3,9,0,periodic
58,4,0,0,periodic
58,4,1,0,periodic
58,4,2,0,periodic
58,4,3,0,periodic
58,4,4,0,periodic
58,4,5,0,periodic
58,4,6,0,periodic
58,4,7,0,periodic
58,4,8,0,periodic
58,4,9,0,periodic
58,5,0,0,periodic
58,5,1,0,periodic
58,5,2,0,periodic
58,5,3,0,periodic
58,5,4,0,periodic
58,5,5,0,periodic
58,5,6,0,periodic
58,5,7,0,periodic
58,5,8,0,periodic
58,5,9,0,periodic
58,6,0,0,periodic
58,6,1,0,periodic
58,6,2,0,periodic
58,6,3,0,periodic
58,6,4,0,periodic
58,6,5,0,periodic
58,6,6,0,periodic
58,6,7,0,periodic
58,6,8,0,periodic
58,6,9,0,periodic
58,7,0,0,periodic
58,7,1,0,periodic
58,7,2,0,periodic
58,7,3,0,periodic
58,7,4,0,periodic
58,7,5,0,periodic
58,7,6,0,periodic
58,7,7,0,periodic
58,7,8,0,periodic
58,7,9,0,periodic
58,8,0,0,periodic
58,8,1,0,periodic
58,8,2,0,periodic
58,8,3,0,periodic
58,8,4,0,periodic
58,8,5,0,periodic
58,8,6,0,periodic
58,8,7,0,periodic
58,8,8,0,periodic
58,8,9,0,periodic
58,9,0,0,periodic
58,9,1,0,periodic
58,9,2,0,periodic
58,9,3,0,periodic
58,9,4,0,periodic
58,9,5,0,periodic
58,9,6,0,periodic
58,9,7,0,periodic
58,9,8,0,periodic
58,9,9,0,periodic
58,0,0,0,mobius
58,0,1,0,mobius
58,0,2,0,mobius
58,0,3,0,mobius
58,0,4,0,mobius
58,0,5,0,mobius
58,0,6,0,mobius
58,0,7,0,mobius
58,0,8,0,mobius
58,0,9,0,mobius
58,1,0,0,mobius
58,1,1,0,mobius
58,1,2,0,mobius
58,1,3,0,mobius
58,1,4,0,mobius
58,1,5,0,mobius
58,1,6,0,mobius
58,1,7,0,mobius
58,1,8,0,mobius
58,1,9,0,mobius
58,2,0,0,mobius
58,2,1,0,mobius
58,2,2,0,mobius
58,2,3,1,mobius
58,2,4,1,mobius
58,2,5,1,mobius
58,2,6,0,mobius
58,2,7,0,mobius
58,2,8,0,mobius
58,2,9,0,mobius
58,3,0,0,mobius
58,3,1,0,mobius
58,3,2,0,mobius
58,3,3,0,mobius
58,3,4,0,mobius
58,3,5,0,mobius
58,3,6,0,mobius
58,3,7,0,mobius
58,3,8,0,mobius
58,3,9,0,mobius
58,4,0,0,mobius
58,4,1,0,mobius
58,4,2,0,mobius
58,4,3,0,mobius
58,4,4,0,mobius
58,4,5,0,mobius
58,4,6,0,mobius
58,4,7,0,mobius
58,4,8,0,mobius
58,4,9,0,mobius
58,5,0,0,mobius
58,5,1,0,mobius
58,5,2,0,mobius
58,5,3,0,mobius
58,5,4,0,mobius
58,5,5,0,mobius
58,5,6,0,mobius
58,5,7,0,mobius
58,5,8,0,mobius
58,5,9,0,mobius
58,6,0,0,mobius
58,6,1,0,mobius
58,6,2,0,mobius
